prim_track,nsegsum,shower_max,max_pid,shower_start
288417.0,3,1,1,10000
288418.0,4,1,1,10000
288453.0,6,2,17,17
288455.0,4,1,1,10000
288476.0,4,1,1,10000
288477.0,4,1,1,10000
288478.0,3,1,1,10000
288479.0,4,1,1,10000
288480.0,9,2,4,4
288500.0,4,1,1,10000
288512.0,4,1,1,10000
288513.0,3,1,1,10000
288515.0,3,1,1,10000
288516.0,4,1,1,10000
288517.0,4,1,1,10000
288523.0,11,2,20,20
288526.0,4,1,1,10000
288536.0,4,1,2,10000
288537.0,6,2,44,44
288563.0,4,1,1,10000
288564.0,4,1,1,10000
288565.0,4,1,1,10000
288566.0,4,1,1,10000
288603.0,4,1,1,10000
288623.0,4,1,1,10000
288634.0,4,1,1,10000
288641.0,2,1,1,10000
288656.0,4,1,1,10000
288657.0,4,1,1,10000
288680.0,3,1,1,10000
288681.0,4,1,1,10000
288693.0,7,2,19,19
288694.0,2,1,1,10000
288696.0,3,1,1,10000
288732.0,4,1,1,10000
288734.0,2,1,1,10000
288735.0,4,1,1,10000
288754.0,7,2,39,39
288774.0,2,1,1,10000
288777.0,4,1,1,10000
288779.0,4,1,1,10000
288780.0,4,1,1,10000
288781.0,7,2,3,3
288782.0,4,1,3,10000
288788.0,7,2,49,49
288790.0,4,1,1,10000
288791.0,4,1,1,10000
288812.0,4,1,1,10000
288813.0,4,1,1,10000
288833.0,2,1,1,10000
288835.0,4,1,2,10000
288854.0,4,1,1,10000
288855.0,11,2,4,4
288856.0,3,1,1,10000
288857.0,3,1,1,10000
288866.0,4,1,1,10000
288867.0,4,1,1,10000
288883.0,10,2,22,22
288885.0,4,1,1,10000
288901.0,3,1,1,10000
288902.0,4,1,1,10000
288906.0,4,1,5,10000
288912.0,4,1,1,10000
288926.0,4,1,1,10000
288929.0,4,1,1,10000
288931.0,3,1,1,10000
288937.0,3,1,1,10000
288957.0,4,1,1,10000
288958.0,7,2,23,23
288978.0,5,2,1,1
288979.0,4,1,1,10000
288980.0,6,2,1,1
288993.0,3,1,1,10000
289001.0,3,1,1,10000
289002.0,10,2,26,26
289003.0,3,1,1,10000
289027.0,8,2,1,1
289028.0,8,2,1,1
289053.0,4,1,1,10000
289055.0,3,1,1,10000
289086.0,4,1,3,10000
299661.0,4,1,1,10000
299662.0,10,2,3,3
299663.0,4,1,1,10000
299665.0,9,2,4,4
299701.0,4,1,1,10000
299759.0,4,1,1,10000
299777.0,4,1,1,10000
299810.0,4,1,1,10000
299811.0,4,1,1,10000
299812.0,4,1,1,10000
299834.0,4,1,1,10000
299835.0,4,1,1,10000
299861.0,4,1,1,10000
299894.0,3,1,1,10000
299896.0,4,1,1,10000
299897.0,4,1,1,10000
299910.0,4,1,1,10000
299911.0,4,1,1,10000
299913.0,3,1,1,10000
299935.0,4,1,1,10000
299940.0,3,1,2,10000
299941.0,2,1,1,10000
299950.0,4,1,1,10000
299959.0,4,1,1,10000
299960.0,4,1,1,10000
299961.0,4,1,1,10000
299962.0,4,1,1,10000
299964.0,4,2,1,1
299966.0,8,2,12,12
299968.0,4,1,1,10000
299989.0,4,1,1,10000
299997.0,2,1,1,10000
299998.0,4,1,1,10000
299999.0,3,1,1,10000
300000.0,4,1,1,10000
300001.0,3,1,1,10000
300002.0,4,1,1,10000
300011.0,7,2,13,13
300012.0,9,2,17,17
300023.0,4,1,1,10000
300024.0,3,1,1,10000
300036.0,10,3,19,1
300038.0,10,2,33,33
300040.0,8,2,20,20
300041.0,10,3,19,1
300061.0,9,2,17,17
300066.0,8,2,1,1
300068.0,9,2,2,2
300069.0,6,2,42,42
300077.0,4,1,1,10000
300078.0,2,1,1,10000
300079.0,2,1,1,10000
300083.0,7,2,1,1
300084.0,9,2,55,55
300086.0,1,1,2,10000
300088.0,4,1,1,10000
300091.0,4,1,1,10000
300093.0,9,2,4,4
300117.0,8,2,1,1
300118.0,12,3,33,20
300119.0,4,1,1,10000
300120.0,10,3,1,1
300121.0,9,3,1,1
300122.0,20,4,9,1
300124.0,4,1,1,10000
300132.0,8,2,7,7
300133.0,4,1,1,10000
300136.0,4,1,1,10000
300142.0,8,2,18,18
300143.0,4,1,1,10000
300144.0,2,1,2,10000
300145.0,4,1,1,10000
300147.0,10,2,42,42
300149.0,8,2,41,41
300156.0,4,1,1,10000
300157.0,4,1,1,10000
300161.0,4,2,1,1
300173.0,7,2,1,1
300174.0,4,1,1,10000
300175.0,7,2,1,1
300186.0,4,1,1,10000
300196.0,4,1,1,10000
300198.0,4,1,1,10000
300199.0,4,1,1,10000
300200.0,4,1,1,10000
300212.0,4,1,1,10000
300213.0,4,1,1,10000
300228.0,6,2,1,1
300229.0,2,1,1,10000
300230.0,7,2,23,23
300231.0,6,2,1,1
300232.0,4,1,1,10000
300245.0,4,1,1,10000
300247.0,6,2,2,2
300248.0,5,2,1,1
300254.0,4,1,1,10000
300255.0,4,1,1,10000
300257.0,8,2,1,1
300258.0,4,1,1,10000
300268.0,4,1,1,10000
300269.0,15,3,9,1
300274.0,3,1,1,10000
300275.0,4,1,1,10000
300276.0,4,1,1,10000
300277.0,6,2,15,15
300278.0,4,1,1,10000
300279.0,4,1,1,10000
300280.0,4,1,1,10000
300292.0,7,2,1,1
300293.0,4,1,1,10000
300294.0,2,1,1,10000
300295.0,4,1,1,10000
300296.0,6,2,1,1
300307.0,4,1,1,10000
300309.0,2,1,1,10000
300310.0,6,2,1,1
300311.0,4,2,1,1
300312.0,2,1,1,10000
300313.0,12,3,28,1
300315.0,4,1,1,10000
